FPR	TPR
0.0	0.0
0.0	0.037037037037037035
0.0	0.2962962962962963
0.00045599635202918376	0.2962962962962963
0.00045599635202918376	0.3333333333333333
0.0009119927040583675	0.3333333333333333
0.0009119927040583675	0.37037037037037035
0.0031919744642042863	0.37037037037037035
0.004103967168262654	0.37037037037037035
0.006383948928408573	0.37037037037037035
0.00729594163246694	0.37037037037037035
0.011399908800729594	0.37037037037037035
0.013223894208846329	0.37037037037037035
0.01459188326493388	0.37037037037037035
0.01459188326493388	0.4074074074074074
0.015503875968992248	0.4074074074074074
0.0168718650250798	0.4074074074074074
0.019151846785225718	0.4074074074074074
0.020063839489284085	0.4074074074074074
0.02051983584131327	0.4074074074074074
0.02051983584131327	0.4444444444444444
0.020975832193342453	0.4444444444444444
0.022799817601459188	0.4444444444444444
0.02416780665754674	0.4444444444444444
0.02416780665754674	0.48148148148148145
0.025991792065663474	0.48148148148148145
0.026903784769721842	0.48148148148148145
0.02781577747378021	0.48148148148148145
0.028727770177838577	0.5555555555555556
0.02918376652986776	0.5555555555555556
0.029639762881896944	0.5925925925925926
0.031007751937984496	0.5925925925925926
0.03146374829001368	0.5925925925925926
0.033287733698130414	0.5925925925925926
0.03602371181030552	0.5925925925925926
0.0364797081623347	0.5925925925925926
0.03739170086639307	0.5925925925925926
0.03739170086639307	0.6296296296296297
0.038303693570451436	0.6296296296296297
0.03875968992248062	0.6296296296296297
0.04286365709074327	0.6296296296296297
0.045599635202918376	0.6296296296296297
0.046511627906976744	0.6296296296296297
0.050159598723210214	0.6296296296296297
0.05107159142726858	0.6296296296296297
0.05198358413132695	0.6296296296296297
0.05243958048335613	0.6296296296296297
0.05426356589147287	0.6296296296296297
0.05563155494756042	0.6296296296296297
0.0560875512995896	0.6296296296296297
0.05699954400364797	0.6296296296296297
0.060191518467852256	0.6296296296296297
0.06064751481988144	0.6296296296296297
0.06201550387596899	0.6296296296296297
0.06383948928408573	0.6296296296296297
0.0647514819881441	0.6296296296296297
0.06520747834017328	0.6296296296296297
0.06703146374829001	0.6296296296296297
0.06885544915640675	0.6296296296296297
0.06931144550843593	0.7037037037037037
0.0702234382124943	0.7037037037037037
0.07159142726858185	0.7037037037037037
0.07250341997264022	0.7037037037037037
0.0756953944368445	0.7037037037037037
0.07797537619699042	0.7037037037037037
0.07888736890104879	0.7037037037037037
0.0816233470132239	0.7037037037037037
0.08299133606931144	0.7037037037037037
0.08390332877336981	0.7037037037037037
0.08572731418148655	0.7407407407407407
0.08618331053351573	0.7407407407407407
0.08846329229366165	0.7407407407407407
0.08891928864569083	0.7407407407407407
0.09074327405380757	0.7407407407407407
0.0953032375740994	0.7407407407407407
0.09803921568627451	0.7407407407407407
0.09849521203830369	0.7407407407407407
0.09940720474236206	0.7777777777777778
0.09986320109439124	0.7777777777777778
0.1012311901504788	0.7777777777777778
0.10487916096671226	0.7777777777777778
0.10624715002279982	0.7777777777777778
0.10852713178294573	0.7777777777777778
0.1094391244870041	0.7777777777777778
0.11582307341541268	0.7777777777777778
0.11719106247150023	0.7777777777777778
0.11901504787961696	0.7777777777777778
0.12722298221614228	0.7777777777777778
0.12767897856817145	0.7777777777777778
0.13315093479252166	0.7777777777777778
0.1377108983128135	0.7777777777777778
0.1409028727770178	0.7777777777777778
0.14181486548107616	0.7777777777777778
0.14227086183310533	0.7777777777777778
0.14455084359325127	0.8148148148148148
0.146374829001368	0.8518518518518519
0.15367077063383494	0.8518518518518519
0.15823073415412678	0.8518518518518519
0.16370269037847698	0.8518518518518519
0.16735066119471045	0.8518518518518519
0.17008663930688556	0.8518518518518519
0.1714546283629731	0.8518518518518519
0.17373461012311903	0.8518518518518519
0.17555859553123576	0.8518518518518519
0.17920656634746923	0.8888888888888888
