FPR	TPR
0.0	0.0
0.0	0.04285714285714286
0.0	0.17142857142857143
0.0	0.22857142857142856
0.0	0.2571428571428571
0.0	0.2857142857142857
0.0014338973329509608	0.2857142857142857
0.0017206767995411529	0.3
0.005735589331803843	0.3
0.006022368798394035	0.3142857142857143
0.00659592773157442	0.3142857142857143
0.007169486664754803	0.3142857142857143
0.008603383997705764	0.3142857142857143
0.010324060797246917	0.3142857142857143
0.011471178663607686	0.3142857142857143
0.012331517063378263	0.3142857142857143
0.012905075996558647	0.3142857142857143
0.013765414396329223	0.3142857142857143
0.014338973329509607	0.3142857142857143
0.015199311729280183	0.3142857142857143
0.015199311729280183	0.35714285714285715
0.016919988528821338	0.35714285714285715
0.01720676799541153	0.35714285714285715
0.017780326928591914	0.35714285714285715
0.018067106395182105	0.35714285714285715
0.01864066532836249	0.35714285714285715
0.019787783194723258	0.35714285714285715
0.02122168052767422	0.35714285714285715
0.022082018927444796	0.35714285714285715
0.023229136793805564	0.35714285714285715
0.02380269572698595	0.35714285714285715
0.02408947519357614	0.37142857142857144
0.024949813593346717	0.37142857142857144
0.025236593059936908	0.37142857142857144
0.026096931459707484	0.37142857142857144
0.027244049326068255	0.37142857142857144
0.027530828792658446	0.37142857142857144
0.028964726125609408	0.37142857142857144
0.0292515055921996	0.37142857142857144
0.030111843991970175	0.37142857142857144
0.030398623458560366	0.37142857142857144
0.030972182391740752	0.37142857142857144
0.03125896185833094	0.37142857142857144
0.03355319759105248	0.37142857142857144
0.03412675652423287	0.37142857142857144
0.03498709492400344	0.37142857142857144
0.03556065385718383	0.37142857142857144
0.03584743332377402	0.37142857142857144
0.0364209922569544	0.37142857142857144
0.03670777172354459	0.37142857142857144
0.038141669056495554	0.37142857142857144
0.039288786922856325	0.37142857142857144
0.0401491253226269	0.37142857142857144
0.04072268425580729	0.37142857142857144
0.04158302265557786	0.37142857142857144
0.04186980212216805	0.37142857142857144
0.043590478921709204	0.37142857142857144
0.04645827358761113	0.37142857142857144
0.04674505305420132	0.37142857142857144
0.0476053914539719	0.37142857142857144
0.04817895038715228	0.37142857142857144
0.04932606825351305	0.37142857142857144
0.04961284772010324	0.37142857142857144
0.050759965586464006	0.37142857142857144
0.051046745053054204	0.37142857142857144
0.05190708345282478	0.37142857142857144
0.05305420131918555	0.37142857142857144
0.05448809865213651	0.37142857142857144
0.0547748781187267	0.37142857142857144
0.057069113851448236	0.37142857142857144
0.06051046745053054	0.37142857142857144
0.061944364783481504	0.37142857142857144
0.06280470318325208	0.37142857142857144
0.06337826211643247	0.38571428571428573
0.06423860051620305	0.38571428571428573
0.06452537998279323	0.38571428571428573
0.06653283624892457	0.38571428571428573
0.06681961571551477	0.38571428571428573
0.06796673358187554	0.38571428571428573
0.0694006309148265	0.38571428571428573
0.07054774878118726	0.38571428571428573
0.07140808718095784	0.38571428571428573
0.07341554344708918	0.38571428571428573
0.07427588184685976	0.38571428571428573
0.07685689704617149	0.38571428571428573
0.07857757384571265	0.38571428571428573
0.07972469171207341	0.38571428571428573
0.08115858904502438	0.38571428571428573
0.08287926584456552	0.38571428571428573
0.08459994264410668	0.38571428571428573
0.08574706051046745	0.38571428571428573
0.08603383997705764	0.38571428571428573
0.08804129624318899	0.38571428571428573
0.08890163464295957	0.38571428571428573
0.09033553197591053	0.38571428571428573
0.09090909090909091	0.38571428571428573
0.09234298824204187	0.38571428571428573
0.09291654717522226	0.38571428571428573
0.09435044450817322	0.38571428571428573
0.09549756237453398	0.38571428571428573
0.09779179810725552	0.38571428571428573
0.10037281330656725	0.38571428571428573
0.10123315170633783	0.38571428571428573
0.10410094637223975	0.4
0.10524806423860052	0.4
0.10696874103814166	0.4
0.10782907943791224	0.4
0.10983653570404359	0.4
0.11098365357040436	0.4
0.11385144823630627	0.4
0.11614568396902782	0.4
0.11643246343561801	0.4
0.11843991970174936	0.4
0.1201605965012905	0.4
0.12302839116719243	0.4
0.12446228850014339	0.4
0.12675652423286493	0.4
0.1281904215658159	0.4
0.13048465729853742	0.4
0.13363923143102954	0.4
0.1353599082305707	0.4
0.13765414396329223	0.4
0.14023515916260396	0.4
0.14109549756237452	0.4
0.1453971895612274	0.4
0.14769142529394896	0.4
0.1494121020934901	0.4
0.15227989675939202	0.4
0.15400057355893318	0.4
0.1571551476914253	0.4
0.15830226555778606	0.4
0.1608832807570978	0.4142857142857143
0.16289073702322915	0.4142857142857143
0.16518497275595068	0.44285714285714284
0.1714941210209349	0.44285714285714284
0.17350157728706625	0.4714285714285714
0.17636937195296817	0.4714285714285714
0.17780326928591914	0.4714285714285714
0.18009750501864066	0.4714285714285714
0.18325207915113279	0.4714285714285714
0.18755377114998567	0.4857142857142857
0.1898480068827072	0.4857142857142857
0.19501003728133065	0.4857142857142857
0.19873817034700317	0.5142857142857142
0.20246630341267566	0.5285714285714286
0.20562087754516778	0.5285714285714286
0.20992256954402064	0.5285714285714286
0.2125035847433324	0.5285714285714286
0.21680527674218525	0.5285714285714286
0.219386291941497	0.5285714285714286
0.22196730714080873	0.5428571428571428
0.22827645540579294	0.5428571428571428
0.2299971322053341	0.5428571428571428
0.2337252652710066	0.5571428571428572
0.2371666188700889	0.5571428571428572
0.24347576713507313	0.5571428571428572
0.24749067966733582	0.5571428571428572
0.25007169486664754	0.5571428571428572
0.2520791511327789	0.5714285714285714
0.2549469457986808	0.5714285714285714
0.2598221967307141	0.5714285714285714
0.26268999139661603	0.5714285714285714
0.26756524232864926	0.5714285714285714
0.2738743905936335	0.5714285714285714
0.2773157441927158	0.5857142857142857
0.2798967593920275	0.5857142857142857
0.2847720103240608	0.5857142857142857
0.2876398049899627	0.6
0.29394895325494697	0.6
0.29825064525379985	0.6
0.3011184399197018	0.6
0.30455979351878404	0.6
0.30857470605104675	0.6142857142857143
0.31287639804989964	0.6142857142857143
0.31574419271580156	0.6142857142857143
0.3197591052480642	0.6285714285714286
0.3300831660453112	0.6285714285714286
0.33409807857757384	0.6285714285714286
0.33811299110983656	0.6428571428571429
0.3409807857757385	0.6428571428571429
0.34442213937482075	0.6428571428571429
0.34872383137367363	0.6428571428571429
0.35216518497275595	0.6428571428571429
0.3573272153713794	0.6428571428571429
0.3627760252365931	0.6428571428571429
0.3687983940349871	0.6428571428571429
0.37310008603384	0.6428571428571429
0.37883567536564383	0.6857142857142857
0.3837109262976771	0.6857142857142857
0.3894465156294809	0.7
0.3928878692285632	0.7
0.39948379696013764	0.7
0.40407226842558075	0.7
0.4098078577573846	0.7
0.4152566676225982	0.7285714285714285
0.42041869802122167	0.7285714285714285
0.4261542873530255	0.7285714285714285
0.4307427588184686	0.7285714285714285
0.43246343561800976	0.7428571428571429
0.43676512761686265	0.7428571428571429
0.4402064812159449	0.7428571428571429
0.44708918841410955	0.7428571428571429
0.45483223401204476	0.7428571428571429
0.45856036707771725	0.7428571428571429
0.46544307427588183	0.7428571428571429
0.4703183252079151	0.7571428571428571
0.4751935761399484	0.7571428571428571
0.48092916547175224	0.7571428571428571
0.48580441640378547	0.7571428571428571
0.49010610840263835	0.7571428571428571
0.4958416977344422	0.7714285714285715
0.5001433897332951	0.7714285714285715
0.5075996558646401	0.7857142857142857
0.5130484657298537	0.7857142857142857
0.5170633782621165	0.7857142857142857
0.5225121881273301	0.7857142857142857
0.5273874390593634	0.7857142857142857
0.5314023515916261	0.7857142857142857
0.5359908230570691	0.8
0.5394321766561514	0.8
0.5460281043877259	0.8
0.5529108115858905	0.8
0.5560653857183826	0.8142857142857143
0.5618009750501864	0.8285714285714286
0.5652423286492687	0.8285714285714286
0.5689704617149413	0.8285714285714286
0.5718382563808432	0.8285714285714286
0.577573845712647	0.8285714285714286
0.5830226555778606	0.8285714285714286
0.5893318038428449	0.8285714285714286
0.5930599369085173	0.8285714285714286
0.5976484083739604	0.8571428571428571
0.6028104387725839	0.8571428571428571
0.6085460281043877	0.8571428571428571
0.6137080585030111	0.8571428571428571
0.6191568683682248	0.8571428571428571
0.6217378835675366	0.8571428571428571
0.6243188987668483	0.8714285714285714
0.6274734728993404	0.8714285714285714
0.6300544880986522	0.8857142857142857
0.6323487238313736	0.8857142857142857
0.6349297390306854	0.9
0.6389446515629481	0.9
0.643246343561801	0.9
0.6481215944938342	0.9
0.6527100659592773	0.9
0.658158875824491	0.9
0.6633209062231145	0.9
0.6673358187553771	0.9
0.6722110696874104	0.9
0.6773731000860338	0.9
0.6833954688844279	0.9
0.6897046171494121	0.9
0.6922856323487239	0.9
0.6945798680814453	0.9
0.6991683395468884	0.9
0.7020361342127903	0.9
0.7083452824777746	0.9
0.7152279896759393	0.9
0.7178090048752509	0.9
0.7218239174075136	0.9
0.7252652710065959	0.9
0.7281330656724978	0.9
0.7332950960711213	0.9142857142857143
0.7358761112704331	0.9142857142857143
0.7393174648695153	0.9142857142857143
0.743332377401778	0.9142857142857143
0.7464869515342701	0.9142857142857143
0.7516489819328936	0.9142857142857143
0.7548035560653857	0.9142857142857143
0.7570977917981072	0.9285714285714286
0.7602523659305994	0.9285714285714286
0.7622598221967307	0.9285714285714286
0.7648408373960425	0.9285714285714286
0.767135073128764	0.9571428571428572
0.7697160883280757	0.9571428571428572
0.7728706624605678	0.9571428571428572
0.7786062517923716	0.9571428571428572
0.7809004875250932	0.9571428571428572
0.7857757384571264	0.9571428571428572
0.7874964152566676	0.9571428571428572
0.7915113277889303	0.9571428571428572
0.7943791224548322	0.9571428571428572
0.8018353885861772	0.9571428571428572
0.8041296243188988	0.9571428571428572
0.8067106395182105	0.9571428571428572
0.8110123315170634	0.9571428571428572
0.8130197877831947	0.9571428571428572
0.8161743619156868	0.9571428571428572
0.8199024949813594	0.9571428571428572
0.8224835101806711	0.9571428571428572
0.8264984227129337	0.9571428571428572
0.8299397763120161	0.9571428571428572
0.8336679093776885	0.9571428571428572
0.8359621451104101	0.9571428571428572
0.8385431603097219	0.9571428571428572
0.8422712933753943	0.9571428571428572
0.8448523085747061	0.9571428571428572
0.8468597648408374	0.9571428571428572
0.8497275595067393	0.9571428571428572
0.8531689131058217	0.9571428571428572
0.8560367077717236	0.9571428571428572
0.8580441640378549	0.9571428571428572
0.8603383997705765	0.9571428571428572
0.8620590765701176	0.9571428571428572
0.8649268712360195	0.9571428571428572
0.8663607685689705	0.9571428571428572
0.8689417837682822	0.9571428571428572
0.8720963579007743	0.9571428571428572
0.8758244909664468	0.9571428571428572
0.8792658445655291	0.9571428571428572
0.8818468597648408	0.9571428571428572
0.886435331230284	0.9571428571428572
0.889589905362776	0.9714285714285714
0.8913105821623172	0.9714285714285714
0.8927444794952681	0.9714285714285714
0.8944651562948093	0.9714285714285714
0.8987668482936622	0.9714285714285714
0.9016346429595641	0.9714285714285714
0.9039288786922857	0.9714285714285714
0.9056495554918268	0.9714285714285714
0.9076570117579581	0.9714285714285714
0.9088041296243189	0.9714285714285714
0.9113851448236306	0.9714285714285714
0.913392601089762	0.9714285714285714
0.9156868368224835	0.9714285714285714
0.9176942930886148	0.9714285714285714
0.919414969888156	0.9714285714285714
0.9205620877545168	0.9714285714285714
0.9237166618870088	0.9714285714285714
0.9271580154860912	0.9714285714285714
0.928305133352452	0.9714285714285714
0.9300258101519931	0.9714285714285714
0.9320332664181245	0.9857142857142858
0.9334671637510754	0.9857142857142858
0.9351878405506165	0.9857142857142858
0.937195296816748	0.9857142857142858
0.9386291941496989	0.9857142857142858
0.94034987094924	0.9857142857142858
0.9426441066819615	0.9857142857142858
0.9435044450817321	0.9857142857142858
0.9449383424146831	0.9857142857142858
0.9460854602810439	0.9857142857142858
0.9475193576139949	0.9857142857142858
0.949240034413536	0.9857142857142858
0.9495268138801262	0.9857142857142858
0.9501003728133066	0.9857142857142858
0.9509607112130771	0.9857142857142858
0.953828505878979	0.9857142857142858
0.9564095210782908	0.9857142857142858
0.9569830800114711	0.9857142857142858
0.9581301978778319	0.9857142857142858
0.9589905362776026	0.9857142857142858
0.961284772010324	0.9857142857142858
0.9624318898766848	1.0
0.9632922282764554	1.0
0.9638657872096358	1.0
0.9647261256094064	1.0
0.9658732434757671	1.0
0.967307140808718	1.0
0.9681674792084887	1.0
0.9704617149412103	1.0
0.9707484944078004	1.0
0.9713220533409808	1.0
0.9716088328075709	1.0
0.9724691712073416	1.0
0.9730427301405219	1.0
0.9756237453398336	1.0
0.9759105248064238	1.0
0.9764840837396043	1.0
0.9782047605391454	1.0
0.9787783194723257	1.0
0.9793518784055062	1.0
0.9810725552050473	1.0
0.9816461141382277	1.0
0.9825064525379983	1.0
0.9830800114711786	1.0
0.9842271293375394	1.0
0.9859478061370806	1.0
0.9868081445368512	1.0
0.987955262403212	1.0
0.9885288213363923	1.0
0.9891023802695726	1.0
0.9893891597361629	1.0
0.9899627186693433	1.0
0.9928305133352452	1.0
0.9934040722684255	1.0
0.9936908517350158	1.0
0.9942644106681962	1.0
0.9945511901347863	1.0
0.9954115285345569	1.0
1.0	1.0
